,PM25,PM10,SO2,NO2,O3,CO,station
0,7.688431803339611,25.84973875475596,3.0333512406741896,27.4231300674363,56.46822071752202,419.83867190988315,Tiantan
1,8.127266629671027,24.141554890441157,3.727302881438103,27.89763099305113,55.18757138736606,420.0727649522414,Tiantan
2,8.704254873430969,21.93335745241714,4.5778969240858185,28.399945242075386,53.991247423248765,429.0713701100159,Tiantan
3,8.778594933934997,21.77051930329573,5.241776335398278,29.978268024323192,51.8362323465033,437.8844411919241,Tiantan
4,8.792245794806263,22.042908377057955,5.801445097450211,30.106384499410844,50.33620491921363,436.6606982950806,Tiantan
5,8.317247320662744,23.450436366155444,5.780096753919226,28.29578088072447,52.29205520392565,409.332351543056,Tiantan
6,8.368709326627354,23.4595440154297,5.7567412334937025,27.293019699052735,54.6503383444863,396.70978530657476,Tiantan
7,8.363941707144164,22.597820181944627,5.585380846050475,26.911638789741943,55.57396899934104,376.95240768590907,Tiantan
8,8.20554120877577,23.50404429328728,5.229423508862251,24.432906908520906,57.930803514169476,358.3368637616443,Tiantan
9,8.333623220498552,22.088379863099746,5.235682440881547,25.07317185975375,57.98186284446843,363.831380653055,Tiantan
10,12.472132708656133,27.605442019769953,6.302343517122546,28.915096820769715,57.359439588225165,403.76496929683265,Tiantan
11,15.819399885666783,33.37916968099515,7.055448508102675,31.542894167547015,57.056436260303734,432.2166578625204,Tiantan
12,18.339281290298565,37.85703406221647,8.274237257970345,34.97825090149634,55.34675487962529,465.44667720029474,Tiantan
13,22.43885660590646,42.7238964425478,9.838068469923236,39.22897444785784,53.85974204001749,524.6407578791109,Tiantan
14,27.77136507211479,50.351800701230694,11.35566061295416,42.55404296040919,52.60819176786425,565.304967609188,Tiantan
15,33.091806932791336,57.452790618669475,12.91059531920696,45.815706666963294,51.20217428401233,624.63092733134,Tiantan
16,38.05873427872534,62.187529635412425,14.525217577369332,50.11140267955022,47.91199733141148,687.5844045820093,Tiantan
17,42.22827488867357,68.21977831355856,16.1827239422184,51.1915215476517,48.00479481135019,721.9404316174707,Tiantan
18,47.085094279754856,74.71429629193842,18.136047192146517,53.832095565184346,45.563917074223596,776.7370199475604,Tiantan
19,53.52845668577238,79.43773792826588,20.4240854771068,57.98588889727702,41.21523779128843,851.6186139180916,Tiantan
20,60.411724433009844,87.01768975355579,22.94703614950801,63.63603792025771,37.47307148603927,943.6229532292754,Tiantan
21,68.2728759016279,93.87659962586424,25.404647517083617,69.72950341385467,32.342067253585775,1044.2891856419283,Tiantan
22,73.93944458071996,97.53315843596327,26.828091387815412,75.0995403219548,24.462807080518232,1201.3343109168427,Tiantan
23,81.64073797783603,104.09678160463972,29.629471600580562,79.79803316285175,19.271431886343805,1391.729629706057,Tiantan
24,84.7717356048108,104.31406927057567,30.97286866527316,80.53464008137445,16.137744047922027,1552.8122608405595,Tiantan
25,86.35322297577824,105.18538852437791,31.802633630102036,82.6967213816647,13.431737660731038,1723.7127220342836,Tiantan
26,90.8804520758093,109.18936443106152,34.1174815559401,84.38037037616121,11.788942260435455,1882.7312820248098,Tiantan
27,92.47087768151758,108.33458087464311,34.60288062692889,83.32635504753952,11.791741075925614,1970.24413750976,Tiantan
28,94.03114904363835,109.1153058035809,35.75794158124337,82.00457571005585,11.872497086092316,2040.625576140928,Tiantan
29,92.41358363773469,105.96852008898436,35.883249326584156,79.57685313007384,13.579462691472884,1977.1863484302469,Tiantan
30,87.25828578932261,97.65355005130202,34.650286605398435,75.42874698613262,18.625730197680674,1749.9316343797896,Tiantan
