,PM25,PM10,SO2,NO2,O3,CO,station
0,6.368893797454149,8.639741554469978,3.225302062679532,4.731031592443301,88.20440163018952,339.06969830519006,Huairou
1,6.698136272566273,9.990733554507031,4.714547933650513,6.88174119968145,81.50461892814033,391.05532047043164,Huairou
2,7.084478487737556,11.225252002952033,5.999620313818527,10.537789568052425,74.73701159364724,441.4078146201872,Huairou
3,9.43194210917298,14.560472316671152,7.679904264066582,16.404996858097043,67.5314971043593,507.49591735543254,Huairou
4,11.423185437782166,18.269505996328036,9.227009045462175,19.654814318018786,63.58188724374067,535.3311721271469,Huairou
5,15.96473425997192,24.71482608551139,11.058333655149287,24.969581176323494,59.389949353516016,581.5882326819473,Huairou
6,20.134912210686302,30.69396809189162,13.004192049584798,29.363530888383522,56.927035998661516,626.2993923453089,Huairou
7,23.510674061385387,37.014904093730436,13.766930028645161,31.475699316128676,58.63971500597062,607.0064508806138,Huairou
8,26.999942125576858,43.0926880497237,14.869156122697706,34.42965362068256,58.32844618881032,619.1086206191179,Huairou
9,30.504837252163448,49.80795843955356,15.66099408046665,35.86172668066644,60.904605507050384,608.709981522769,Huairou
10,33.79048113206284,55.167708252476565,16.312643620949636,39.00087563864167,59.25579461034127,635.8072482688605,Huairou
11,25.0389363627661,53.46696819934636,12.88693996774073,31.421662150411315,64.92152715397906,517.5422649321026,Huairou
12,23.398256735362594,52.43592809455976,12.534013770466716,33.324168044531035,62.1289521940014,512.6756429181355,Huairou
13,23.935664618922992,52.130920213132256,13.057206871794415,36.55413816931659,57.7725525424428,546.17466470663,Huairou
14,29.105640233901717,57.61149324808223,15.618956164121734,46.01448991830664,48.77973616709727,669.9579022630505,Huairou
15,32.904518794861865,59.08177488510602,17.405700926747738,53.220338767644975,38.47680520314859,789.7901765970093,Huairou
16,35.22924599394316,60.27606737338241,18.58790278506715,55.81058218356796,34.22735622977601,865.055308334647,Huairou
17,38.62855652324202,62.120861761918164,19.616362007274418,57.02906901118646,30.71290008945112,947.5616401781268,Huairou
18,44.00462992574968,68.11018098393178,22.796548963141493,62.753766254952474,23.823353000580944,1074.5567705971723,Huairou
19,47.877711090246954,71.02962113892013,24.425619775802836,65.39476025955626,19.094946794752005,1235.0857576307508,Huairou
20,50.93809676114584,73.98976671714576,26.19479115787596,65.54103321080412,17.219726065375596,1378.0694018629542,Huairou
