,PM25,PM10,SO2,NO2,O3,CO,station
0,9.669965125222348,12.901534898783453,6.239332921083124,31.741952016663724,43.65431814567166,692.1338283720663,Changping
1,11.050392617302933,16.08525856877577,7.556483301208761,35.4411988291232,37.72209734394821,709.5948220192043,Changping
2,13.46729589454607,18.650985274966985,9.146959072536198,39.742308962671785,32.0274649436056,738.8720395089663,Changping
3,13.483279298259305,20.11495545472843,9.994252053665686,38.337554634860325,33.98779554758246,714.8869267769683,Changping
4,11.217586169462294,21.769571297730977,9.224224532001497,31.54520755473723,41.03466042816298,619.8529887175347,Changping
5,13.298927872735149,27.89962004385424,9.711534385995988,30.808829063185765,43.5011100273267,591.1347673151217,Changping
6,14.261354393541225,32.613226276031966,10.299210733969193,30.19582652120354,45.56422719271348,572.5318511547587,Changping
7,11.840830645823033,32.466327240606816,9.186132901527731,26.25484428049663,49.91682123110184,514.8571404633327,Changping
8,11.230787277631435,30.68734094550358,8.737583273223402,25.971915091919243,51.30759009501688,476.3258320511004,Changping
9,10.098966269557081,35.28022683222923,7.52230566528462,23.214371361142383,55.26922832229624,421.0996733211442,Changping
10,9.114771483187269,36.4711432113629,6.521393287856553,22.088206751486613,58.43789914736057,380.52353527356377,Changping
11,13.092785497902554,42.248177357643655,6.784386484136462,24.103792588289444,59.59207310988791,399.27430628773925,Changping
12,13.604428134405325,45.517414467863084,7.31605753787642,26.409590528826936,59.99822409324707,407.6506590041886,Changping
13,17.23431536333498,47.85410959778814,9.027253669252413,32.360645111174414,55.18941443961986,469.49914839310236,Changping
14,24.14406533366516,52.93996108724497,10.962984200978418,40.63951137085304,49.8261089322893,562.61607137235,Changping
15,26.257292547763484,54.509286820188805,12.17925964352646,46.58114729529744,41.56767190599574,652.5721250515406,Changping
16,31.240638452199335,57.3647090439632,14.209761941872456,52.24250743349553,33.6746680808411,775.5070910914751,Changping
17,34.44272611752521,59.2141646395934,16.17559375153319,55.75531675681638,28.953739682257424,875.9136464375325,Changping
18,39.35821858661655,63.11851681655136,17.94152436471714,57.666305757120625,25.885326477985277,972.6686120227139,Changping
19,42.82922363472886,67.21500603834835,19.7202844603758,59.534330117921726,22.455019677142772,1093.327607055386,Changping
20,46.84546473560929,70.27403543139053,21.69657060692478,60.929016511486964,19.95190605923159,1209.303079561802,Changping
21,49.81231127170513,73.61586857853942,23.55128386345225,62.04440237250603,16.799088004162698,1359.6287536956206,Changping
22,52.150131293006226,74.5925772845674,25.2622650284653,61.58096164801412,16.571029003394592,1458.9284353285716,Changping
23,54.33306702698498,75.63931722804895,26.50417967629789,62.15305013602968,16.246357968851903,1553.2067820056566,Changping
24,56.126757376630366,74.95509378655058,27.255417151578953,60.918934748913316,17.57210953879183,1620.290034425983,Changping
25,58.618622021848495,76.51733088918144,28.487912629501,61.53540237169976,16.157938466710036,1737.5198368250497,Changping
26,59.69381745051036,77.77895430488022,29.39300054295103,62.43572691279612,15.373246543105616,1824.2106784417629,Changping
27,60.222217749358435,77.56534653586093,30.42504017800907,62.36441657416904,16.170500973676987,1881.7896820011401,Changping
28,66.36471478140189,83.4004238884443,33.10157735574036,64.32585063848099,18.209006384103198,1858.2272766145757,Changping
29,70.59257107314033,86.59915300787875,35.31135139792205,63.353270544950824,23.216071893577755,1763.9435438124879,Changping
30,71.22962882422435,86.63605677216941,35.27053479145932,63.618544572053636,24.09503698471672,1696.9255935257695,Changping
31,72.82906142711286,90.51097795163007,35.85524875892188,64.45044208394623,27.285599817984345,1606.4271653256314,Changping
32,70.13208206456258,89.68703233157619,33.1585960502906,57.82481099170673,36.849344752291515,1359.5322037684803,Changping
33,67.41788992533755,89.22180894414804,31.796153501293787,52.12946131519477,47.23640648507585,1155.7463242812134,Changping
