,PM25,PM10,SO2,NO2,O3,CO,station
0,6.589163972145315,9.815275196605029,2.7102496146129837,13.949831586599352,67.92056529379028,325.2662879569415,Nongzhanguan
1,6.610561709505589,10.248795221828757,3.1700692361362215,14.520294613023026,65.22829397259076,344.2195432309064,Nongzhanguan
2,6.82661764158955,10.976443342058516,3.7032988327656664,15.851413468500837,63.00690373195146,372.16930151810595,Nongzhanguan
3,7.283126331860046,12.287653192166673,4.518273473349298,17.327724724514788,60.60593465196686,378.914430248508,Nongzhanguan
4,7.310276895711766,13.931904892198702,4.716525354067537,18.823662607393597,59.60750095324313,382.8421178805254,Nongzhanguan
5,7.211939819684858,16.17466079202991,4.763541040228443,18.194963440874368,60.23804660881436,366.4878728339834,Nongzhanguan
6,7.356744697260382,18.003659400490974,4.750961074608863,18.570369201426765,61.34234764006676,352.9793796321504,Nongzhanguan
7,7.513721882323466,17.958519552271767,4.588553673799284,18.806881661375527,62.355388743196386,351.00934523185845,Nongzhanguan
8,7.437785894936937,19.57114939883205,4.181985823622863,17.86869486003028,63.87336958152103,339.91496971522986,Nongzhanguan
9,7.549637961656174,19.27138602665204,4.200426580052847,18.576969952189636,62.528341712415575,351.15593971157034,Nongzhanguan
10,11.391484531957872,24.147838600999677,5.157164875486764,21.52883055662364,62.544152073168625,389.5337834879739,Nongzhanguan
11,14.554872831020944,28.346441719322925,6.103017954051401,24.89102602465762,62.47392263272532,414.95852997341797,Nongzhanguan
12,17.192854930185113,34.46828063013818,7.279827241175166,27.97900542893452,61.4189903897254,449.10813873738505,Nongzhanguan
13,21.57746682956401,39.72298485924637,8.706942929106603,32.18997337191317,59.54121966133016,492.18117765622935,Nongzhanguan
14,25.37626524827445,46.260893671474264,10.321977733355473,36.3667881421342,57.36194410175378,522.3853956595793,Nongzhanguan
15,30.066210834796934,53.083942233070914,11.653145386113257,40.13544113374095,56.055463826734474,565.966698816973,Nongzhanguan
16,34.62974405943915,58.77466940469283,13.373652996827957,45.174421650294704,52.52177161327681,650.636347504475,Nongzhanguan
17,39.1898589208665,63.551787807750905,14.78780482441495,47.168156128079794,52.970142310060915,686.1257684916011,Nongzhanguan
18,44.20192281524065,69.68320398946008,16.76845129328181,50.47471428030907,50.84063872164276,744.8097501578065,Nongzhanguan
19,50.76214023041062,75.51315608991754,18.609785087658498,54.881843528668554,45.94108865283264,811.0849350133801,Nongzhanguan
20,57.45816706801726,80.93501092646304,20.731697601085905,61.014360192341144,39.87253325799611,892.8304733329117,Nongzhanguan
21,64.40082043752831,88.93672718761704,23.198671160349228,67.88847056520255,34.73884010484916,983.7683928119475,Nongzhanguan
22,68.9303152141252,92.55823094061343,25.538410791183054,73.41927367188487,25.67075539418452,1131.9705501361611,Nongzhanguan
23,76.69181332126894,99.04727341517072,28.176423052757926,77.74131766202191,20.077968864234577,1313.5284201525146,Nongzhanguan
24,80.2607292057991,99.98679853102412,29.94280246412831,78.81357019423763,17.17432676051861,1498.3981220725764,Nongzhanguan
25,83.08081017145906,100.53403097425176,30.575847951633925,80.06354501860592,14.409859951172962,1651.8921846657663,Nongzhanguan
26,87.46059776116316,104.48742873681054,32.78006135128528,83.01174339511715,12.555068436575716,1821.782161747034,Nongzhanguan
27,88.65191272758553,104.29182801838829,33.47257023865731,82.16366360075261,12.332828504236701,1937.5628460000755,Nongzhanguan
28,89.81801506746291,105.29783713094128,34.80188541578832,81.63338767901264,12.323926035700907,2008.1850724341793,Nongzhanguan
29,89.0944275442278,102.2698302545181,34.65318125902138,79.73180946644679,14.093464837030055,1975.529194244873,Nongzhanguan
30,83.18842361234147,94.92801072300165,33.44973744156368,75.59849484053088,19.504809148470883,1751.4320380896934,Nongzhanguan
31,85.97104432671172,98.46628305792571,34.811750581249974,78.43451013886548,20.983970271955016,1681.8280793215067,Nongzhanguan
32,87.5476269579339,102.61895854259421,34.69258727878528,78.44508930889147,24.346179447304877,1591.6328024589288,Nongzhanguan
33,87.70881090311951,103.68521104973405,33.717286173614724,77.00166838261782,27.985679058907596,1467.217203697972,Nongzhanguan
34,85.36627787849419,101.58859645355014,32.4220642177691,73.48418932684612,34.18244373124336,1325.2997306165964,Nongzhanguan
35,84.81985233619947,102.93840080669729,32.33070515363812,70.93714136306492,38.72093324147295,1272.5418445956814,Nongzhanguan
36,85.93669789846666,106.58334698462103,33.13756089866071,71.49194995036058,41.25253466518525,1265.4607821243792,Nongzhanguan
37,90.00508464872176,112.38588200385922,34.585738350766434,74.78650569060811,40.42107518409182,1315.3675005596194,Nongzhanguan
38,96.40440554375857,118.93837254933386,36.04353308778386,79.2803535706072,38.54803979699507,1390.887237668116,Nongzhanguan
39,100.79799028302834,124.10091693338518,37.75103197928122,82.79619627273772,37.915597007373606,1427.030402806236,Nongzhanguan
