,PM25,PM10,SO2,NO2,O3,CO,station
0,10.970650379198077,31.14708190098102,6.123928481232527,44.64766874826424,25.54393392988253,376.598775523192,Aotizhongxin
1,10.482000842078719,29.60228001581305,6.824456905105576,41.49192447048864,28.924111238408802,411.3425199192782,Aotizhongxin
2,10.556379781299128,28.669942166705,7.538145729953641,40.12482548364021,30.37245773416901,447.8325532195797,Aotizhongxin
3,10.660261083978313,28.321801975476077,8.33223372920163,39.90627970996095,31.788931628543626,461.2022909551864,Aotizhongxin
4,10.474732964119355,28.107044551372397,8.555222779250911,37.84045212247604,34.43280933669185,464.3143966147803,Aotizhongxin
5,9.71684204925225,28.301312568252158,8.11002305683401,33.28945714468364,40.09314683119517,438.26707954129904,Aotizhongxin
6,9.377408683980107,28.64603772402255,8.001016827816656,31.314906759445773,45.13210840146142,414.943928328325,Aotizhongxin
7,9.296349767646674,27.846438851260174,7.7129877034178875,30.336761108743087,46.79277577295795,400.5057095440088,Aotizhongxin
8,8.761731507281311,28.151701315341015,7.051184260114068,27.540193171336632,50.54145089160341,372.28230157688756,Aotizhongxin
9,8.637842202467084,26.30515905953044,6.866000486382488,27.74360736444545,51.04164121460194,368.7234828082369,Aotizhongxin
10,12.871571695705157,31.747446484350647,7.728343111239663,30.71912433468078,50.05352550363394,406.36837299393983,Aotizhongxin
11,16.29582643864469,35.86147210494636,8.470414779195137,33.3280149453478,49.86361042127167,448.08416728643795,Aotizhongxin
12,20.250560604894424,40.79066667134717,9.46662730765236,36.42001183506085,48.80872186995142,481.11606710682486,Aotizhongxin
13,23.97114948499599,46.96859850778398,11.176771542188245,40.42651395560464,46.98984036267844,534.7575365422655,Aotizhongxin
14,29.001936636273307,53.02459777667171,12.875303282779651,43.37333158118842,46.3851029423262,588.5614982197982,Aotizhongxin
15,33.85744971674721,58.680954435873645,14.095603066494908,46.70327919743482,46.18489056625925,637.6343257489954,Aotizhongxin
16,38.47503869205535,63.95187681696719,16.093117946240802,50.96609671246153,45.08998300442925,699.4831887850196,Aotizhongxin
17,43.19521997434371,69.47658520758435,17.777197555137498,51.88099631164234,46.10038595421017,728.7729314687439,Aotizhongxin
18,48.45025306911968,74.76780081056455,19.446170924005006,53.648440664910815,45.231305364839585,782.3880913629132,Aotizhongxin
19,54.742281604952694,79.35428717394736,21.77651617545103,57.97931152835949,41.416643408845076,855.4105010607468,Aotizhongxin
20,62.520510154928175,87.01441762627138,24.021619278420616,63.53474983604846,37.587287910305896,950.5316692433721,Aotizhongxin
21,70.787110467842,94.05320454206748,26.675689279666955,69.5193218103907,32.597449673138925,1051.6538463295433,Aotizhongxin
22,75.4310889681809,97.66885948345076,28.08663824591668,74.98908909871874,24.572437043776013,1224.3908957269987,Aotizhongxin
23,82.27448398437727,103.98363759160202,31.02763334381138,78.95488779651588,19.305696145850042,1407.3988167097448,Aotizhongxin
24,84.70072655399301,104.07173110685456,31.990066139893358,79.76497226423137,16.28634931026646,1577.2702771646827,Aotizhongxin
25,86.22888860886773,104.38581001362236,32.7423216870681,81.43755339102992,13.545611075464237,1736.2054575146824,Aotizhongxin
26,90.83389558870684,109.0576410059898,34.71266709408867,83.57272701839008,11.888322380743887,1878.4666952017944,Aotizhongxin
27,92.29125714470138,108.11139436960936,35.19592882043814,81.99472267593836,11.890446579401143,1964.095905138453,Aotizhongxin
28,93.75697733242015,108.27567821051287,36.82419103397605,80.66455327429108,12.003707556962532,2030.4647309331092,Aotizhongxin
29,92.23117096303989,105.82876580439572,36.97238066119472,78.53007504758025,13.772319710771555,1978.9630835531016,Aotizhongxin
30,87.17325908563815,97.61475480914899,36.232751361443064,73.83931276978194,18.74522560093721,1748.3525528945295,Aotizhongxin
31,89.87164566402366,100.5240226106503,37.974635396284135,76.09970263977831,21.18406443016824,1663.7282829314813,Aotizhongxin
32,92.02433465899747,103.17224258791028,38.09187332023059,77.54146410899546,25.025653233308383,1576.3330430865788,Aotizhongxin
33,92.12490049153541,104.4815620814837,37.27059219163444,76.53896255013163,28.88854763677242,1470.0541920282305,Aotizhongxin
34,89.89773581569911,103.85636688256487,36.63195920145361,72.82416480481557,34.45238901275289,1350.560955960696,Aotizhongxin
35,88.94012817151523,103.8615243073908,36.22660678406064,70.03397872702197,39.37118655327485,1292.0022414948005,Aotizhongxin
36,90.01301396097242,106.92892753204356,37.139453678095336,71.34126589317074,42.09313030058363,1277.3163615856054,Aotizhongxin
