,PM25,PM10,SO2,NO2,O3,CO,station
0,7.291262274230718,9.739645450307549,3.591009151019982,10.35920196381037,58.01730563448375,320.3805723011409,Gucheng
1,6.60457071328797,11.02367592868994,3.9585749411715057,11.335504971761651,57.913131824798974,333.4787255365708,Gucheng
2,6.2182350045159325,13.980155193165814,3.9954347449321066,11.480934756866922,58.37042801691352,337.1848869845742,Gucheng
3,7.152692923725397,13.80092962998981,4.655785593003678,13.388066642918119,56.54132100240108,377.6402650296669,Gucheng
4,11.079248797686873,19.24390028866624,6.10590467983574,17.268851795853834,55.38865318105028,425.45868098691085,Gucheng
5,14.452393966768398,23.90406717473698,7.942501386408246,22.60492307034057,53.66115095441197,457.585306206861,Gucheng
6,12.123643601742074,22.594814043516436,7.967212126280039,23.106774829776644,55.08915123733822,439.1962367118076,Gucheng
7,11.091083329748557,22.276757540305226,8.043436056860195,25.619902592412753,54.917260940614085,430.3998060027358,Gucheng
8,11.501426334004904,23.097797169382602,8.490946685870973,29.11764795227286,52.17869985752955,434.32682400358374,Gucheng
9,15.247327286822241,28.90416611729492,9.153240787273923,32.69833098435612,52.66906977357292,457.07035724729576,Gucheng
10,17.972154728857433,35.9542136690514,9.874067198469024,34.06941483048163,54.199851152508636,472.7405931825566,Gucheng
11,21.863941270129963,41.64882919874969,11.023972460919584,37.74786102454273,53.881260850864145,519.4669330809484,Gucheng
12,25.21774165437961,49.09967170372198,12.391488351824608,41.711116918012294,52.360965473496215,571.434730744242,Gucheng
13,31.556207877136536,55.945691499664385,13.977263139091992,46.07050944099738,50.49278366832997,647.5265723813037,Gucheng
14,37.13472732913923,62.60092914236257,16.38402716816748,54.43094972731574,44.78478007489697,727.4261134550059,Gucheng
15,44.60994539682658,70.64299349107712,18.962640991232554,62.52556730170768,38.82837690259248,841.3959865584222,Gucheng
16,52.60172750943816,79.27736756873239,21.882313721299013,69.08855445398078,33.63537353426341,964.3710556208772,Gucheng
17,60.89668336487828,88.84980004589461,24.555637842716322,75.951839930307,28.07354834566374,1082.2257988018084,Gucheng
18,70.77220618377294,96.94074481216913,27.695457466827992,81.16336843371514,25.16704216214827,1211.8451143973402,Gucheng
19,80.82113826639606,107.17427642889258,30.590038889989405,88.2864977562788,19.16056608378895,1444.7734901791946,Gucheng
20,86.2960736666982,111.23935772302808,31.782127579466074,89.13403736498651,16.426384531411756,1642.4026278724114,Gucheng
