,PM25,PM10,SO2,NO2,O3,CO,station
0,9.268039702965467,12.153337641937028,3.9824075211923606,26.175752657848495,52.49860454640699,418.1754521835868,Wanshouxigong
1,8.682819472094693,14.002427724449234,4.5638337481375935,26.687463925845382,51.70049262123792,420.7447139415683,Wanshouxigong
2,8.437695098636794,15.155872660990951,5.112914120378077,27.180845833865824,49.79526995436474,428.63810780455844,Wanshouxigong
3,8.686615390203443,16.1826226198919,5.992006497188731,28.909947866401268,47.4340665424641,437.4386565573333,Wanshouxigong
4,8.648903466339007,18.012819616614237,6.159838784090576,28.71452570405969,46.825217145643855,435.64030939165343,Wanshouxigong
5,8.189580964135644,19.814251538413842,6.1281275023543085,26.44156034917658,49.10445123902557,408.3516828856574,Wanshouxigong
6,8.326524545867883,21.09335680237757,6.109419831798981,25.309498234744506,51.114046124431205,395.983033571551,Wanshouxigong
7,8.314070716488956,20.77873733253226,5.957589301443999,25.153097651238557,51.74249679044524,376.3071741753447,Wanshouxigong
8,8.104507073372929,22.113477413180462,5.440357125470859,23.814573943822733,53.564709411689584,358.31242417919884,Wanshouxigong
9,8.292193725426898,21.42930462498275,5.226331526855407,24.318404577796592,54.62111780514198,363.50863502898164,Wanshouxigong
10,12.432951115092365,27.468339813029417,6.284087405633409,27.7400692574158,54.785972278982044,402.26132271929544,Wanshouxigong
11,15.788045462471743,33.177197726753505,7.031743174547719,30.49680291156086,54.55055318830356,431.45443410467885,Wanshouxigong
12,18.298378979077427,37.72504305983355,8.26388431067439,33.755975041991235,53.70556222754102,462.68323389436966,Wanshouxigong
13,22.417537980522766,42.546586572141806,9.80461277407929,37.45230742889389,52.43691646655872,520.7995572346955,Wanshouxigong
14,27.61786500744916,50.30158411064484,11.34419798744009,40.98166075071165,51.62745449441449,564.8314853487958,Wanshouxigong
15,32.165239805022644,57.034483051450586,12.868256576884773,44.430246342386674,49.854138202608596,623.2427187527152,Wanshouxigong
